date,komoditas,price,year,month,day,lag_1,lag_7,rolling_mean_7
2025-04-25,gula,19297.058823529413,2025,4,25,19295.58823529412,19307.352941176472,19305.46218487395
2025-04-26,gula,19297.058823529413,2025,4,26,19297.058823529413,19313.235294117647,19303.151260504204
2025-04-27,gula,19297.058823529413,2025,4,27,19297.058823529413,19313.235294117647,19300.840336134454
2025-04-28,gula,19297.058823529413,2025,4,28,19297.058823529413,19310.29411764706,19298.949579831937
2025-04-29,gula,19291.176470588234,2025,4,29,19297.058823529413,19308.823529411766,19296.428571428572
2025-04-30,gula,19288.235294117647,2025,4,30,19291.176470588234,19300.0,19294.747899159665
2025-05-01,gula,19291.176470588234,2025,5,1,19288.235294117647,19295.58823529412,19294.117647058825
2025-05-02,gula,19285.29411764706,2025,5,2,19291.176470588234,19297.058823529413,19292.436974789918
2025-05-03,gula,19285.29411764706,2025,5,3,19285.29411764706,19297.058823529413,19290.756302521007
2025-05-04,gula,19285.29411764706,2025,5,4,19285.29411764706,19297.058823529413,19289.0756302521
2025-05-05,gula,19279.41176470588,2025,5,5,19285.29411764706,19297.058823529413,19286.55462184874
2025-05-06,gula,19280.882352941175,2025,5,6,19279.41176470588,19291.176470588234,19285.084033613446
2025-05-07,gula,19276.470588235294,2025,5,7,19280.882352941175,19288.235294117647,19283.403361344535
2025-05-08,gula,19275.0,2025,5,8,19276.470588235294,19291.176470588234,19281.092436974788
2025-05-09,gula,19273.529411764706,2025,5,9,19275.0,19285.29411764706,19279.41176470588
2025-05-10,gula,19273.529411764706,2025,5,10,19273.529411764706,19285.29411764706,19277.731092436974
2025-05-11,gula,19273.529411764706,2025,5,11,19273.529411764706,19285.29411764706,19276.050420168067
2025-05-12,gula,19269.117647058825,2025,5,12,19273.529411764706,19279.41176470588,19274.579831932777
2025-05-13,gula,19269.117647058825,2025,5,13,19269.117647058825,19280.882352941175,19272.89915966387
2025-05-14,gula,19264.70588235294,2025,5,14,19269.117647058825,19276.470588235294,19271.218487394955
2025-05-15,gula,19260.29411764706,2025,5,15,19264.70588235294,19275.0,19269.117647058825
2025-05-16,gula,19258.823529411766,2025,5,16,19260.29411764706,19273.529411764706,19267.016806722688
2025-05-19,gula,19247.058823529413,2025,5,19,19258.823529411766,19273.529411764706,19263.235294117647
2025-05-20,gula,19250.0,2025,5,20,19247.058823529413,19273.529411764706,19259.873949579833
2025-05-21,gula,19241.176470588234,2025,5,21,19250.0,19269.117647058825,19255.88235294118
2025-05-22,gula,19242.647058823528,2025,5,22,19241.176470588234,19269.117647058825,19252.100840336137
2025-05-23,gula,19238.235294117647,2025,5,23,19242.647058823528,19264.70588235294,19248.319327731093
2025-05-24,gula,19238.235294117647,2025,5,24,19238.235294117647,19260.29411764706,19245.168067226892
2025-05-26,gula,19238.235294117647,2025,5,26,19238.235294117647,19258.823529411766,19242.2268907563
2025-05-27,gula,19232.352941176472,2025,5,27,19238.235294117647,19247.058823529413,19240.126050420167
2025-05-28,gula,19232.352941176472,2025,5,28,19232.352941176472,19250.0,19237.605042016807
2025-05-29,gula,19232.352941176472,2025,5,29,19232.352941176472,19241.176470588234,19236.34453781513
2025-05-30,gula,19258.823529411766,2025,5,30,19232.352941176472,19242.647058823528,19238.655462184874
2025-05-31,gula,19258.823529411766,2025,5,31,19258.823529411766,19238.235294117647,19241.596638655465
2025-06-01,gula,19258.823529411766,2025,6,1,19258.823529411766,19238.235294117647,19244.53781512605
2025-06-02,gula,19220.58823529412,2025,6,2,19258.823529411766,19238.235294117647,19242.016806722688
2025-06-03,gula,19216.176470588234,2025,6,3,19220.58823529412,19232.352941176472,19239.705882352944
2025-06-04,gula,19213.235294117647,2025,6,4,19216.176470588234,19232.352941176472,19236.974789915967
2025-06-05,gula,19204.41176470588,2025,6,5,19213.235294117647,19232.352941176472,19232.983193277312
2025-06-06,gula,19205.882352941175,2025,6,6,19204.41176470588,19258.823529411766,19225.42016806723
2025-06-07,gula,19205.882352941175,2025,6,7,19205.882352941175,19258.823529411766,19217.85714285714
2025-06-08,gula,19205.882352941175,2025,6,8,19205.882352941175,19258.823529411766,19210.294117647056
2025-06-09,gula,19201.470588235294,2025,6,9,19205.882352941175,19220.58823529412,19207.563025210082
2025-06-10,gula,19201.470588235294,2025,6,10,19201.470588235294,19216.176470588234,19205.46218487395
2025-06-11,gula,19195.58823529412,2025,6,11,19201.470588235294,19213.235294117647,19202.941176470584
2025-06-12,gula,19186.764705882353,2025,6,12,19195.58823529412,19204.41176470588,19200.42016806723
2025-06-13,gula,19188.235294117647,2025,6,13,19186.764705882353,19205.882352941175,19197.899159663863
2025-06-14,gula,19188.235294117647,2025,6,14,19188.235294117647,19205.882352941175,19195.378151260502
2025-06-15,gula,19188.235294117647,2025,6,15,19188.235294117647,19205.882352941175,19192.85714285714
2025-06-16,gula,19176.470588235294,2025,6,16,19188.235294117647,19201.470588235294,19189.285714285714
2025-06-17,gula,19163.235294117647,2025,6,17,19176.470588235294,19201.470588235294,19183.823529411766
2025-06-18,gula,19164.70588235294,2025,6,18,19163.235294117647,19195.58823529412,19179.41176470588
2025-06-19,gula,19154.41176470588,2025,6,19,19164.70588235294,19186.764705882353,19174.789915966387
2025-06-20,gula,19157.352941176472,2025,6,20,19154.41176470588,19188.235294117647,19170.378151260502
2025-06-21,gula,19157.352941176472,2025,6,21,19157.352941176472,19188.235294117647,19165.96638655462
2025-06-22,gula,19157.352941176472,2025,6,22,19157.352941176472,19188.235294117647,19161.55462184874
2025-06-23,gula,19154.41176470588,2025,6,23,19157.352941176472,19176.470588235294,19158.403361344535
2025-06-24,gula,19138.235294117647,2025,6,24,19154.41176470588,19163.235294117647,19154.831932773108
2025-06-25,gula,19130.882352941175,2025,6,25,19138.235294117647,19164.70588235294,19150.0
2025-06-26,gula,19127.941176470587,2025,6,26,19130.882352941175,19154.41176470588,19146.218487394955
2025-06-27,gula,19125.0,2025,6,27,19127.941176470587,19157.352941176472,19141.59663865546
2025-06-28,gula,19125.0,2025,6,28,19125.0,19157.352941176472,19136.974789915963
2025-06-29,gula,19125.0,2025,6,29,19125.0,19157.352941176472,19132.35294117647
2025-06-30,gula,19108.823529411766,2025,6,30,19125.0,19154.41176470588,19125.840336134454
2025-07-01,gula,19104.41176470588,2025,7,1,19108.823529411766,19138.235294117647,19121.008403361342
2025-07-02,gula,19101.470588235294,2025,7,2,19104.41176470588,19130.882352941175,19116.806722689074
2025-07-03,gula,19107.352941176472,2025,7,3,19101.470588235294,19127.941176470587,19113.865546218487
2025-07-04,gula,19104.41176470588,2025,7,4,19107.352941176472,19125.0,19110.9243697479
2025-07-05,gula,19104.41176470588,2025,7,5,19104.41176470588,19125.0,19107.983193277312
2025-07-06,gula,19104.41176470588,2025,7,6,19104.41176470588,19125.0,19105.04201680672
2025-07-07,gula,19091.176470588234,2025,7,7,19104.41176470588,19108.823529411766,19102.52100840336
2025-07-08,gula,19085.29411764706,2025,7,8,19091.176470588234,19104.41176470588,19099.789915966387
2025-07-09,gula,19082.352941176472,2025,7,9,19085.29411764706,19101.470588235294,19097.05882352941
2025-07-10,gula,19079.41176470588,2025,7,10,19082.352941176472,19107.352941176472,19093.06722689076
2025-07-11,gula,19075.0,2025,7,11,19079.41176470588,19104.41176470588,19088.865546218487
2025-07-12,gula,19075.0,2025,7,12,19075.0,19104.41176470588,19084.66386554622
2025-07-13,gula,19075.0,2025,7,13,19075.0,19104.41176470588,19080.46218487395
2025-07-14,gula,19077.941176470587,2025,7,14,19075.0,19091.176470588234,19078.571428571428
2025-07-15,gula,19048.529411764706,2025,7,15,19077.941176470587,19085.29411764706,19073.319327731093
2025-07-16,gula,19036.764705882353,2025,7,16,19048.529411764706,19082.352941176472,19066.806722689074
2025-07-17,gula,19042.647058823528,2025,7,17,19036.764705882353,19079.41176470588,19061.55462184874
2025-07-18,gula,19042.647058823528,2025,7,18,19042.647058823528,19075.0,19056.93277310924
2025-07-19,gula,19042.647058823528,2025,7,19,19042.647058823528,19075.0,19052.310924369747
2025-07-20,gula,19042.647058823528,2025,7,20,19042.647058823528,19075.0,19047.68907563025
2025-07-21,gula,19011.764705882353,2025,7,21,19042.647058823528,19077.941176470587,19038.235294117647
2025-07-22,gula,19007.352941176472,2025,7,22,19011.764705882353,19048.529411764706,19032.352941176472
2025-07-23,gula,19000.0,2025,7,23,19007.352941176472,19036.764705882353,19027.10084033613
2025-07-24,gula,18997.058823529413,2025,7,24,19000.0,19042.647058823528,19020.58823529412
2025-07-25,gula,18979.41176470588,2025,7,25,18997.058823529413,19042.647058823528,19011.55462184874
2025-07-26,gula,18979.41176470588,2025,7,26,18979.41176470588,19042.647058823528,19002.52100840336
2025-07-27,gula,18979.41176470588,2025,7,27,18979.41176470588,19042.647058823528,18993.48739495798
2025-07-28,gula,18985.29411764706,2025,7,28,18979.41176470588,19011.764705882353,18989.705882352944
2025-07-29,gula,18980.882352941175,2025,7,29,18985.29411764706,19007.352941176472,18985.9243697479
2025-07-30,gula,18983.823529411766,2025,7,30,18980.882352941175,19000.0,18983.61344537815
2025-07-31,gula,18982.352941176472,2025,7,31,18983.823529411766,18997.058823529413,18981.512605042015
2025-08-01,gula,18975.0,2025,8,1,18982.352941176472,18979.41176470588,18980.88235294118
2025-08-02,gula,18975.0,2025,8,2,18975.0,18979.41176470588,18980.252100840335
2025-08-03,gula,18975.0,2025,8,3,18975.0,18979.41176470588,18979.621848739498
2025-08-04,gula,18964.70588235294,2025,8,4,18975.0,18985.29411764706,18976.680672268907
2025-08-05,gula,18963.235294117647,2025,8,5,18964.70588235294,18980.882352941175,18974.159663865546
2025-08-06,gula,18961.764705882353,2025,8,6,18963.235294117647,18983.823529411766,18971.008403361346
2025-08-07,gula,18963.235294117647,2025,8,7,18961.764705882353,18982.352941176472,18968.27731092437
2025-08-08,gula,18966.176470588234,2025,8,8,18963.235294117647,18975.0,18967.016806722688
2025-08-09,gula,18966.176470588234,2025,8,9,18966.176470588234,18975.0,18965.756302521007
2025-08-10,gula,18966.176470588234,2025,8,10,18966.176470588234,18975.0,18964.495798319327
2025-08-11,gula,18958.823529411766,2025,8,11,18966.176470588234,18964.70588235294,18963.655462184874
2025-08-12,gula,18950.0,2025,8,12,18958.823529411766,18963.235294117647,18961.764705882353
2025-08-13,gula,18950.0,2025,8,13,18950.0,18961.764705882353,18960.084033613446
2025-08-14,gula,18948.529411764706,2025,8,14,18950.0,18963.235294117647,18957.983193277312
2025-08-15,gula,18945.58823529412,2025,8,15,18948.529411764706,18966.176470588234,18955.04201680672
2025-08-16,gula,18945.58823529412,2025,8,16,18945.58823529412,18966.176470588234,18952.100840336137
2025-08-17,gula,18945.58823529412,2025,8,17,18945.58823529412,18966.176470588234,18949.159663865546
2025-08-18,gula,18944.117647058825,2025,8,18,18945.58823529412,18958.823529411766,18947.05882352941
2025-08-19,gula,18947.058823529413,2025,8,19,18944.117647058825,18950.0,18946.638655462186
2025-08-20,gula,18932.352941176472,2025,8,20,18947.058823529413,18950.0,18944.117647058825
2025-08-21,gula,18933.823529411766,2025,8,21,18932.352941176472,18948.529411764706,18942.016806722688
2025-08-22,gula,18935.29411764706,2025,8,22,18933.823529411766,18945.58823529412,18940.546218487398
2025-08-23,gula,18935.29411764706,2025,8,23,18935.29411764706,18945.58823529412,18939.0756302521
2025-08-24,gula,18935.29411764706,2025,8,24,18935.29411764706,18945.58823529412,18937.605042016807
2025-08-25,gula,18932.352941176472,2025,8,25,18935.29411764706,18944.117647058825,18935.9243697479
2025-08-26,gula,18927.941176470587,2025,8,26,18932.352941176472,18947.058823529413,18933.193277310926
2025-08-27,gula,18922.058823529413,2025,8,27,18927.941176470587,18932.352941176472,18931.722689075632
2025-08-28,gula,18920.58823529412,2025,8,28,18922.058823529413,18933.823529411766,18929.831932773108
2025-08-29,gula,18919.117647058825,2025,8,29,18920.58823529412,18935.29411764706,18927.521008403364
2025-08-30,gula,18919.117647058825,2025,8,30,18919.117647058825,18935.29411764706,18925.210084033613
2025-08-31,gula,18919.117647058825,2025,8,31,18919.117647058825,18935.29411764706,18922.899159663863
2025-09-01,gula,18898.529411764706,2025,9,1,18919.117647058825,18932.352941176472,18918.06722689076
2025-09-02,gula,18892.647058823528,2025,9,2,18898.529411764706,18927.941176470587,18913.025210084037
2025-09-03,gula,18891.176470588234,2025,9,3,18892.647058823528,18922.058823529413,18908.61344537815
2025-09-04,gula,18877.941176470587,2025,9,4,18891.176470588234,18920.58823529412,18902.52100840336
2025-09-05,gula,18873.529411764706,2025,9,5,18877.941176470587,18919.117647058825,18896.008403361342
2025-09-06,gula,18873.529411764706,2025,9,6,18873.529411764706,18919.117647058825,18889.495798319327
2025-09-07,gula,18873.529411764706,2025,9,7,18873.529411764706,18919.117647058825,18882.983193277312
2025-09-08,gula,18873.529411764706,2025,9,8,18873.529411764706,18898.529411764706,18879.41176470588
2025-09-09,gula,18864.70588235294,2025,9,9,18873.529411764706,18892.647058823528,18875.420168067223
2025-09-10,gula,18869.117647058825,2025,9,10,18864.70588235294,18891.176470588234,18872.268907563026
2025-09-11,gula,18869.117647058825,2025,9,11,18869.117647058825,18877.941176470587,18871.008403361342
2025-09-12,gula,18864.70588235294,2025,9,12,18869.117647058825,18873.529411764706,18869.747899159665
2025-09-13,gula,18864.70588235294,2025,9,13,18864.70588235294,18873.529411764706,18868.487394957985
2025-09-14,gula,18864.70588235294,2025,9,14,18864.70588235294,18873.529411764706,18867.226890756305
2025-09-15,gula,18857.352941176472,2025,9,15,18864.70588235294,18873.529411764706,18864.915966386558
2025-09-16,gula,18854.41176470588,2025,9,16,18857.352941176472,18864.70588235294,18863.44537815126
2025-09-17,gula,18852.941176470587,2025,9,17,18854.41176470588,18869.117647058825,18861.13445378151
2025-09-18,gula,18851.470588235294,2025,9,18,18852.941176470587,18869.117647058825,18858.61344537815
2025-09-19,gula,18854.41176470588,2025,9,19,18851.470588235294,18864.70588235294,18857.14285714286
2025-09-20,gula,18854.41176470588,2025,9,20,18854.41176470588,18864.70588235294,18855.672268907565
2025-09-21,gula,18854.41176470588,2025,9,21,18854.41176470588,18864.70588235294,18854.201680672268
2025-09-22,gula,18842.647058823528,2025,9,22,18854.41176470588,18857.352941176472,18852.100840336137
2025-09-23,gula,18845.58823529412,2025,9,23,18842.647058823528,18854.41176470588,18850.840336134454
2025-09-24,gula,18842.647058823528,2025,9,24,18845.58823529412,18852.941176470587,18849.369747899156
2025-09-25,gula,18833.823529411766,2025,9,25,18842.647058823528,18851.470588235294,18846.8487394958
2025-09-26,gula,18839.70588235294,2025,9,26,18833.823529411766,18854.41176470588,18844.747899159665
2025-09-27,gula,18839.70588235294,2025,9,27,18839.70588235294,18854.41176470588,18842.647058823528
2025-09-28,gula,18839.70588235294,2025,9,28,18839.70588235294,18854.41176470588,18840.546218487394
2025-09-29,gula,18825.0,2025,9,29,18839.70588235294,18842.647058823528,18838.025210084033
2025-09-30,gula,18816.176470588234,2025,9,30,18825.0,18845.58823529412,18833.823529411766
2025-10-01,gula,18810.29411764706,2025,10,1,18816.176470588234,18842.647058823528,18829.201680672268
2025-10-02,gula,18804.41176470588,2025,10,2,18810.29411764706,18833.823529411766,18825.0
2025-10-03,gula,18808.823529411766,2025,10,3,18804.41176470588,18839.70588235294,18820.58823529412
2025-10-04,gula,18808.823529411766,2025,10,4,18808.823529411766,18839.70588235294,18816.176470588234
2025-10-05,gula,18808.823529411766,2025,10,5,18808.823529411766,18839.70588235294,18811.764705882353
2025-10-06,gula,18810.29411764706,2025,10,6,18808.823529411766,18825.0,18809.66386554622
2025-10-07,gula,18808.823529411766,2025,10,7,18810.29411764706,18816.176470588234,18808.613445378152
2025-10-08,gula,18802.941176470587,2025,10,8,18808.823529411766,18810.29411764706,18807.563025210085
2025-10-09,gula,18804.41176470588,2025,10,9,18802.941176470587,18804.41176470588,18807.563025210085
2025-10-10,gula,18800.0,2025,10,10,18804.41176470588,18808.823529411766,18806.302521008405
2025-10-11,gula,18800.0,2025,10,11,18800.0,18808.823529411766,18805.04201680672
2025-10-12,gula,18800.0,2025,10,12,18800.0,18808.823529411766,18803.781512605045
2025-10-13,gula,18802.941176470587,2025,10,13,18800.0,18810.29411764706,18802.731092436974
2025-10-14,gula,18794.117647058825,2025,10,14,18802.941176470587,18808.823529411766,18800.63025210084
2025-10-15,gula,18791.176470588234,2025,10,15,18794.117647058825,18802.941176470587,18798.949579831933
2025-10-16,gula,18786.764705882353,2025,10,16,18791.176470588234,18804.41176470588,18796.428571428572
2025-10-17,gula,18783.823529411766,2025,10,17,18786.764705882353,18800.0,18794.117647058825
2025-10-20,gula,18773.529411764706,2025,10,20,18783.823529411766,18800.0,18790.33613445378
2025-10-21,gula,18775.0,2025,10,21,18773.529411764706,18800.0,18786.764705882353
2025-10-22,gula,18770.58823529412,2025,10,22,18775.0,18802.941176470587,18782.14285714286
2025-10-23,gula,18770.58823529412,2025,10,23,18770.58823529412,18794.117647058825,18778.781512605045
2025-10-24,gula,18782.352941176472,2025,10,24,18770.58823529412,18791.176470588234,18777.52100840336
2025-10-27,gula,18772.058823529413,2025,10,27,18782.352941176472,18786.764705882353,18775.42016806723
2025-10-28,gula,18754.41176470588,2025,10,28,18772.058823529413,18783.823529411766,18771.218487394955
2025-10-29,gula,18752.941176470587,2025,10,29,18754.41176470588,18773.529411764706,18768.27731092437
2025-10-30,gula,18748.529411764706,2025,10,30,18752.941176470587,18775.0,18764.495798319327
2025-10-31,gula,18744.117647058825,2025,10,31,18748.529411764706,18770.58823529412,18760.714285714286
2025-11-01,gula,18744.117647058825,2025,11,1,18744.117647058825,18770.58823529412,18756.93277310924
2025-11-02,gula,18744.117647058825,2025,11,2,18744.117647058825,18782.352941176472,18751.470588235294
2025-11-03,gula,18755.882352941175,2025,11,3,18744.117647058825,18772.058823529413,18749.159663865546
2025-11-04,gula,18769.117647058825,2025,11,4,18755.882352941175,18754.41176470588,18751.260504201684
2025-11-05,gula,18780.882352941175,2025,11,5,18769.117647058825,18752.941176470587,18755.252100840335
2025-11-06,gula,18770.58823529412,2025,11,6,18780.882352941175,18748.529411764706,18758.40336134454
2025-11-07,gula,18775.0,2025,11,7,18770.58823529412,18744.117647058825,18762.81512605042
2025-11-08,gula,18775.0,2025,11,8,18775.0,18744.117647058825,18767.226890756305
2025-11-09,gula,18775.0,2025,11,9,18775.0,18744.117647058825,18771.638655462186
2025-11-10,gula,18772.058823529413,2025,11,10,18775.0,18755.882352941175,18773.949579831937
2025-11-11,gula,18773.529411764706,2025,11,11,18772.058823529413,18769.117647058825,18774.579831932777
2025-11-12,gula,18775.0,2025,11,12,18773.529411764706,18780.882352941175,18773.739495798323
2025-11-13,gula,18776.470588235294,2025,11,13,18775.0,18770.58823529412,18774.57983193277
2025-11-14,gula,18776.470588235294,2025,11,14,18776.470588235294,18775.0,18774.789915966387
2025-11-15,gula,18776.470588235294,2025,11,15,18776.470588235294,18775.0,18775.0
2025-11-16,gula,18776.470588235294,2025,11,16,18776.470588235294,18775.0,18775.210084033613
2025-11-17,gula,18779.41176470588,2025,11,17,18776.470588235294,18772.058823529413,18776.260504201677
2025-11-18,gula,18775.0,2025,11,18,18779.41176470588,18773.529411764706,18776.470588235294
2025-11-19,gula,18773.529411764706,2025,11,19,18775.0,18775.0,18776.260504201684
2025-11-20,gula,18788.235294117647,2025,11,20,18773.529411764706,18776.470588235294,18777.94117647059
2025-11-21,gula,18789.70588235294,2025,11,21,18788.235294117647,18776.470588235294,18779.831932773108
2025-11-22,gula,18789.70588235294,2025,11,22,18789.70588235294,18776.470588235294,18781.72268907563
2025-11-23,gula,18789.70588235294,2025,11,23,18789.70588235294,18776.470588235294,18783.61344537815
2025-11-24,gula,18788.235294117647,2025,11,24,18789.70588235294,18779.41176470588,18784.873949579833
2025-11-25,gula,18788.235294117647,2025,11,25,18788.235294117647,18775.0,18786.764705882353
2025-11-26,gula,18786.764705882353,2025,11,26,18788.235294117647,18773.529411764706,18788.655462184874
2025-11-27,gula,18789.70588235294,2025,11,27,18786.764705882353,18788.235294117647,18788.865546218487
2025-11-28,gula,18786.764705882353,2025,11,28,18789.70588235294,18789.70588235294,18788.44537815126
2025-11-29,gula,18786.764705882353,2025,11,29,18786.764705882353,18789.70588235294,18788.025210084033
2025-11-30,gula,18786.764705882353,2025,11,30,18786.764705882353,18789.70588235294,18787.605042016807
2025-12-01,gula,18826.470588235294,2025,12,1,18786.764705882353,18788.235294117647,18793.06722689076
2025-12-02,gula,18832.352941176472,2025,12,2,18826.470588235294,18788.235294117647,18799.369747899156
2025-12-03,gula,18827.941176470587,2025,12,3,18832.352941176472,18786.764705882353,18805.252100840335
2025-12-04,gula,18830.882352941175,2025,12,4,18827.941176470587,18789.70588235294,18811.134453781513
2025-12-05,gula,18829.41176470588,2025,12,5,18830.882352941175,18786.764705882353,18817.226890756305
2025-12-06,gula,18829.41176470588,2025,12,6,18829.41176470588,18786.764705882353,18823.319327731093
2025-12-07,gula,18829.41176470588,2025,12,7,18829.41176470588,18786.764705882353,18829.41176470588
2025-12-08,gula,18838.235294117647,2025,12,8,18829.41176470588,18826.470588235294,18831.092436974788
2025-12-09,gula,18838.235294117647,2025,12,9,18838.235294117647,18832.352941176472,18831.93277310924
2025-12-10,gula,18838.235294117647,2025,12,10,18838.235294117647,18827.941176470587,18833.403361344535
2025-12-11,gula,18839.70588235294,2025,12,11,18838.235294117647,18830.882352941175,18834.66386554622
2025-12-12,gula,18850.0,2025,12,12,18839.70588235294,18829.41176470588,18837.605042016807
2025-12-13,gula,18850.0,2025,12,13,18850.0,18829.41176470588,18840.546218487394
2025-12-14,gula,18850.0,2025,12,14,18850.0,18829.41176470588,18843.487394957985
2025-12-15,gula,18848.529411764706,2025,12,15,18850.0,18838.235294117647,18844.95798319328
2025-12-16,gula,18877.941176470587,2025,12,16,18848.529411764706,18838.235294117647,18850.63025210084
2025-12-17,gula,18880.882352941175,2025,12,17,18877.941176470587,18838.235294117647,18856.72268907563
2025-12-18,gula,18883.823529411766,2025,12,18,18880.882352941175,18839.70588235294,18863.025210084033
2025-12-19,gula,18883.823529411766,2025,12,19,18883.823529411766,18850.0,18867.85714285714
2025-12-22,gula,18891.176470588234,2025,12,22,18883.823529411766,18850.0,18873.739495798316
2025-12-23,gula,18892.647058823528,2025,12,23,18891.176470588234,18850.0,18879.831932773108
2025-12-24,gula,18892.647058823528,2025,12,24,18892.647058823528,18848.529411764706,18886.134453781513
2025-12-25,gula,18900.0,2025,12,25,18892.647058823528,18877.941176470587,18889.285714285714
2025-12-26,gula,18900.0,2025,12,26,18900.0,18880.882352941175,18892.016806722688
2025-12-27,gula,18900.0,2025,12,27,18900.0,18883.823529411766,18894.327731092435
2025-12-28,gula,18900.0,2025,12,28,18900.0,18883.823529411766,18896.638655462186
2025-12-29,gula,18888.235294117647,2025,12,29,18900.0,18891.176470588234,18896.218487394955
2025-12-30,gula,18885.29411764706,2025,12,30,18888.235294117647,18892.647058823528,18895.16806722689
2025-12-31,gula,18883.823529411766,2025,12,31,18885.29411764706,18892.647058823528,18893.907563025212
2026-01-01,gula,18897.058823529413,2026,1,1,18883.823529411766,18900.0,18893.487394957985
2026-01-02,gula,18879.41176470588,2026,1,2,18897.058823529413,18900.0,18890.546218487398
2026-01-03,gula,18879.41176470588,2026,1,3,18879.41176470588,18900.0,18887.605042016807
2026-01-04,gula,18879.41176470588,2026,1,4,18879.41176470588,18900.0,18884.66386554622
2026-01-05,gula,18873.529411764706,2026,1,5,18879.41176470588,18888.235294117647,18882.563025210085
2026-01-06,gula,18872.058823529413,2026,1,6,18873.529411764706,18885.29411764706,18880.672268907565
2026-01-07,gula,18870.58823529412,2026,1,7,18872.058823529413,18883.823529411766,18878.781512605045
2026-01-08,gula,18870.58823529412,2026,1,8,18870.58823529412,18897.058823529413,18875.0
2026-01-09,gula,18870.58823529412,2026,1,9,18870.58823529412,18879.41176470588,18873.739495798323
2026-01-10,gula,18870.58823529412,2026,1,10,18870.58823529412,18879.41176470588,18872.47899159664
2026-01-11,gula,18870.58823529412,2026,1,11,18870.58823529412,18879.41176470588,18871.218487394963
2026-01-12,gula,18875.0,2026,1,12,18870.58823529412,18873.529411764706,18871.428571428572
2026-01-13,gula,18895.58823529412,2026,1,13,18875.0,18872.058823529413,18874.789915966387
2026-01-14,gula,18907.352941176472,2026,1,14,18895.58823529412,18870.58823529412,18880.04201680672
2026-01-15,gula,18914.70588235294,2026,1,15,18907.352941176472,18870.58823529412,18886.34453781513
2026-01-16,gula,18913.235294117647,2026,1,16,18914.70588235294,18870.58823529412,18892.436974789915
2026-01-17,gula,18913.235294117647,2026,1,17,18913.235294117647,18870.58823529412,18898.529411764706
2026-01-19,gula,18936.764705882353,2026,1,19,18913.235294117647,18870.58823529412,18907.983193277312
2026-01-20,gula,18961.764705882353,2026,1,20,18936.764705882353,18875.0,18920.378151260502
2026-01-21,gula,18938.235294117647,2026,1,21,18961.764705882353,18895.58823529412,18926.470588235294
2026-01-22,gula,18939.70588235294,2026,1,22,18938.235294117647,18907.352941176472,18931.092436974788
2026-01-23,gula,18945.58823529412,2026,1,23,18939.70588235294,18914.70588235294,18935.504201680673
2026-01-24,gula,18945.58823529412,2026,1,24,18945.58823529412,18913.235294117647,18940.126050420167
2026-01-26,gula,18961.764705882353,2026,1,26,18945.58823529412,18913.235294117647,18947.05882352941
2026-01-27,gula,18964.70588235294,2026,1,27,18961.764705882353,18936.764705882353,18951.050420168067
2026-01-28,gula,18961.764705882353,2026,1,28,18964.70588235294,18961.764705882353,18951.050420168067
2026-01-29,gula,18958.823529411766,2026,1,29,18961.764705882353,18938.235294117647,18953.991596638658
2026-01-30,gula,18957.352941176472,2026,1,30,18958.823529411766,18939.70588235294,18956.51260504202
2026-01-31,gula,18957.352941176472,2026,1,31,18957.352941176472,18945.58823529412,18958.193277310926
2026-02-01,gula,18957.352941176472,2026,2,1,18957.352941176472,18945.58823529412,18959.873949579833
2026-02-02,gula,18975.0,2026,2,2,18957.352941176472,18961.764705882353,18961.764705882353
2026-02-03,gula,18975.0,2026,2,3,18975.0,18964.70588235294,18963.235294117647
2026-02-04,gula,18979.41176470588,2026,2,4,18975.0,18961.764705882353,18965.756302521007
2026-02-05,gula,18997.058823529413,2026,2,5,18979.41176470588,18958.823529411766,18971.218487394955
2026-02-06,gula,18992.647058823528,2026,2,6,18997.058823529413,18957.352941176472,18976.260504201677
2026-02-07,gula,18992.647058823528,2026,2,7,18992.647058823528,18957.352941176472,18981.302521008405
2026-02-08,gula,18992.647058823528,2026,2,8,18992.647058823528,18957.352941176472,18986.344537815126
2026-02-09,gula,19017.647058823528,2026,2,9,18992.647058823528,18975.0,18992.436974789915
2026-02-10,gula,19017.647058823528,2026,2,10,19017.647058823528,18975.0,18998.529411764706
2026-02-11,gula,19023.529411764706,2026,2,11,19017.647058823528,18979.41176470588,19004.831932773108
2026-02-12,gula,19019.117647058825,2026,2,12,19023.529411764706,18997.058823529413,19007.983193277312
2022-01-08,minyak,20079.41176470588,2022,1,8,20079.41176470588,19892.647058823528,20018.06722689076
2022-01-09,minyak,20079.41176470588,2022,1,9,20079.41176470588,19892.647058823528,20044.747899159665
2022-01-10,minyak,20139.70588235294,2022,1,10,20079.41176470588,19986.764705882353,20066.59663865546
2022-01-11,minyak,20161.764705882353,2022,1,11,20139.70588235294,19998.529411764706,20089.915966386554
2022-01-12,minyak,20200.0,2022,1,12,20161.764705882353,20033.823529411766,20113.65546218487
2022-01-13,minyak,20285.29411764706,2022,1,13,20200.0,20055.882352941175,20146.428571428572
2022-01-14,minyak,20251.470588235294,2022,1,14,20285.29411764706,20079.41176470588,20171.008403361342
2022-01-17,minyak,20329.41176470588,2022,1,17,20251.470588235294,20079.41176470588,20206.722689075632
