Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-13,2024-07-19,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-19,10,Gula Pasir,5,Kepulauan Riau,16350.0,1
2026-02-13,2024-07-19,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-19,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-19,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-19,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-19,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-19,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-19,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-19,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-19,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-19,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-19,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-19,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-19,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-19,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-19,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-19,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-19,10,Gula Pasir,22,Kalimantan Tengah,19800.0,1
2026-02-13,2024-07-19,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-19,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-19,10,Gula Pasir,25,Gorontalo,18900.0,1
2026-02-13,2024-07-19,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-19,10,Gula Pasir,27,Sulawesi Tenggara,20050.0,1
2026-02-13,2024-07-19,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-19,10,Gula Pasir,29,Sulawesi Utara,17850.0,1
2026-02-13,2024-07-19,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-19,10,Gula Pasir,31,Maluku,20700.0,1
2026-02-13,2024-07-19,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-19,10,Gula Pasir,33,Papua,20650.0,1
2026-02-13,2024-07-19,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-20,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-20,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-20,10,Gula Pasir,3,Sumatera Barat,18450.0,1
2026-02-13,2024-07-20,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-20,10,Gula Pasir,5,Kepulauan Riau,16350.0,1
2026-02-13,2024-07-20,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-20,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-20,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-20,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-20,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-20,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-20,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-20,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-20,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-20,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-20,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-20,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-20,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-20,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-20,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-20,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-20,10,Gula Pasir,22,Kalimantan Tengah,19800.0,1
2026-02-13,2024-07-20,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-20,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-20,10,Gula Pasir,25,Gorontalo,18900.0,1
2026-02-13,2024-07-20,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-20,10,Gula Pasir,27,Sulawesi Tenggara,20050.0,1
2026-02-13,2024-07-20,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-20,10,Gula Pasir,29,Sulawesi Utara,17850.0,1
2026-02-13,2024-07-20,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-20,10,Gula Pasir,31,Maluku,20700.0,1
2026-02-13,2024-07-20,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-20,10,Gula Pasir,33,Papua,20650.0,1
2026-02-13,2024-07-20,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-21,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-21,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-21,10,Gula Pasir,3,Sumatera Barat,18450.0,1
2026-02-13,2024-07-21,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-21,10,Gula Pasir,5,Kepulauan Riau,16350.0,1
2026-02-13,2024-07-21,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-21,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-21,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-21,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-21,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-21,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-21,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-21,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-21,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-21,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-21,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-21,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-21,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-21,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-21,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-21,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-21,10,Gula Pasir,22,Kalimantan Tengah,19800.0,1
2026-02-13,2024-07-21,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-21,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-21,10,Gula Pasir,25,Gorontalo,18900.0,1
2026-02-13,2024-07-21,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-21,10,Gula Pasir,27,Sulawesi Tenggara,20050.0,1
2026-02-13,2024-07-21,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-21,10,Gula Pasir,29,Sulawesi Utara,17850.0,1
2026-02-13,2024-07-21,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-21,10,Gula Pasir,31,Maluku,20700.0,1
2026-02-13,2024-07-21,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-21,10,Gula Pasir,33,Papua,20650.0,1
2026-02-13,2024-07-21,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-22,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-22,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-22,10,Gula Pasir,3,Sumatera Barat,18450.0,1
2026-02-13,2024-07-22,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,5,Kepulauan Riau,16000.0,1
2026-02-13,2024-07-22,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-22,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-22,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-22,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-22,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-22,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-22,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-22,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-22,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-22,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-22,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-22,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-22,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-22,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-22,10,Gula Pasir,22,Kalimantan Tengah,19800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-22,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-22,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-22,10,Gula Pasir,27,Sulawesi Tenggara,20050.0,1
2026-02-13,2024-07-22,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-22,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-22,10,Gula Pasir,31,Maluku,20500.0,1
2026-02-13,2024-07-22,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-22,10,Gula Pasir,33,Papua,20800.0,1
2026-02-13,2024-07-22,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-23,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-23,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-23,10,Gula Pasir,3,Sumatera Barat,18450.0,1
2026-02-13,2024-07-23,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-23,10,Gula Pasir,5,Kepulauan Riau,16000.0,1
2026-02-13,2024-07-23,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-23,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-23,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-23,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-23,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-23,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-23,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-23,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-23,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-23,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-23,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-23,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-23,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-23,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-23,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-23,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-23,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-23,10,Gula Pasir,23,Kalimantan Timur,18400.0,1
2026-02-13,2024-07-23,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-23,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-23,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-23,10,Gula Pasir,27,Sulawesi Tenggara,20000.0,1
2026-02-13,2024-07-23,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-23,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-23,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-23,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-23,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-23,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-24,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-24,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-24,10,Gula Pasir,3,Sumatera Barat,18450.0,1
2026-02-13,2024-07-24,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-24,10,Gula Pasir,5,Kepulauan Riau,16100.0,1
2026-02-13,2024-07-24,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-24,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-24,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-24,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-24,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-24,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-24,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-24,10,Gula Pasir,13,DKI Jakarta,19450.0,1
2026-02-13,2024-07-24,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-24,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-24,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-24,10,Gula Pasir,17,Bali,18700.0,1
2026-02-13,2024-07-24,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-24,10,Gula Pasir,19,Nusa Tenggara Timur,19200.0,1
2026-02-13,2024-07-24,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-24,10,Gula Pasir,21,Kalimantan Selatan,18550.0,1
2026-02-13,2024-07-24,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-24,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-24,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-24,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-24,10,Gula Pasir,27,Sulawesi Tenggara,19900.0,1
2026-02-13,2024-07-24,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-24,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-24,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-24,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-24,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-24,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-24,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-25,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-25,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-25,10,Gula Pasir,3,Sumatera Barat,18300.0,1
2026-02-13,2024-07-25,10,Gula Pasir,4,Riau,17800.0,1
2026-02-13,2024-07-25,10,Gula Pasir,5,Kepulauan Riau,16100.0,1
2026-02-13,2024-07-25,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-25,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-25,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-25,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-25,10,Gula Pasir,10,Lampung,17900.0,1
2026-02-13,2024-07-25,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-25,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-25,10,Gula Pasir,13,DKI Jakarta,19550.0,1
2026-02-13,2024-07-25,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-25,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-25,10,Gula Pasir,16,Jawa Timur,17050.0,1
2026-02-13,2024-07-25,10,Gula Pasir,17,Bali,18550.0,1
2026-02-13,2024-07-25,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-25,10,Gula Pasir,19,Nusa Tenggara Timur,19250.0,1
2026-02-13,2024-07-25,10,Gula Pasir,20,Kalimantan Barat,18250.0,1
2026-02-13,2024-07-25,10,Gula Pasir,21,Kalimantan Selatan,18500.0,1
2026-02-13,2024-07-25,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-25,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-25,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-25,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-25,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-25,10,Gula Pasir,27,Sulawesi Tenggara,19900.0,1
2026-02-13,2024-07-25,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-25,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-25,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-25,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-25,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-25,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-25,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-26,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-26,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-26,10,Gula Pasir,3,Sumatera Barat,18300.0,1
2026-02-13,2024-07-26,10,Gula Pasir,4,Riau,17750.0,1
2026-02-13,2024-07-26,10,Gula Pasir,5,Kepulauan Riau,16100.0,1
2026-02-13,2024-07-26,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-26,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-26,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-26,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-26,10,Gula Pasir,10,Lampung,17950.0,1
2026-02-13,2024-07-26,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-26,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-26,10,Gula Pasir,13,DKI Jakarta,19550.0,1
2026-02-13,2024-07-26,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-26,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-26,10,Gula Pasir,16,Jawa Timur,17100.0,1
2026-02-13,2024-07-26,10,Gula Pasir,17,Bali,18550.0,1
2026-02-13,2024-07-26,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-26,10,Gula Pasir,19,Nusa Tenggara Timur,19250.0,1
2026-02-13,2024-07-26,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-26,10,Gula Pasir,21,Kalimantan Selatan,18500.0,1
2026-02-13,2024-07-26,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-26,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-26,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-26,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-26,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-26,10,Gula Pasir,27,Sulawesi Tenggara,19900.0,1
2026-02-13,2024-07-26,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-26,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-26,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-26,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-26,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-26,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-26,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-27,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-27,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-27,10,Gula Pasir,3,Sumatera Barat,18300.0,1
2026-02-13,2024-07-27,10,Gula Pasir,4,Riau,17750.0,1
2026-02-13,2024-07-27,10,Gula Pasir,5,Kepulauan Riau,16100.0,1
2026-02-13,2024-07-27,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-27,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-27,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-27,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-27,10,Gula Pasir,10,Lampung,17950.0,1
2026-02-13,2024-07-27,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-27,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-27,10,Gula Pasir,13,DKI Jakarta,19550.0,1
2026-02-13,2024-07-27,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-27,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-27,10,Gula Pasir,16,Jawa Timur,17100.0,1
2026-02-13,2024-07-27,10,Gula Pasir,17,Bali,18550.0,1
2026-02-13,2024-07-27,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-27,10,Gula Pasir,19,Nusa Tenggara Timur,19250.0,1
2026-02-13,2024-07-27,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-27,10,Gula Pasir,21,Kalimantan Selatan,18500.0,1
2026-02-13,2024-07-27,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-27,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-27,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-27,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-27,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-27,10,Gula Pasir,27,Sulawesi Tenggara,19900.0,1
2026-02-13,2024-07-27,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-27,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-27,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-27,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-27,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-27,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-27,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-28,10,Gula Pasir,1,Aceh,18700.0,1
2026-02-13,2024-07-28,10,Gula Pasir,2,Sumatera Utara,18550.0,1
2026-02-13,2024-07-28,10,Gula Pasir,3,Sumatera Barat,18300.0,1
2026-02-13,2024-07-28,10,Gula Pasir,4,Riau,17750.0,1
2026-02-13,2024-07-28,10,Gula Pasir,5,Kepulauan Riau,16100.0,1
2026-02-13,2024-07-28,10,Gula Pasir,6,Jambi,18400.0,1
2026-02-13,2024-07-28,10,Gula Pasir,7,Bengkulu,17750.0,1
2026-02-13,2024-07-28,10,Gula Pasir,8,Sumatera Selatan,18200.0,1
2026-02-13,2024-07-28,10,Gula Pasir,9,Kepulauan Bangka Belitung,17900.0,1
2026-02-13,2024-07-28,10,Gula Pasir,10,Lampung,17950.0,1
2026-02-13,2024-07-28,10,Gula Pasir,11,Banten,17650.0,1
2026-02-13,2024-07-28,10,Gula Pasir,12,Jawa Barat,18300.0,1
2026-02-13,2024-07-28,10,Gula Pasir,13,DKI Jakarta,19550.0,1
2026-02-13,2024-07-28,10,Gula Pasir,14,Jawa Tengah,17800.0,1
2026-02-13,2024-07-28,10,Gula Pasir,15,DI Yogyakarta,17350.0,1
2026-02-13,2024-07-28,10,Gula Pasir,16,Jawa Timur,17100.0,1
2026-02-13,2024-07-28,10,Gula Pasir,17,Bali,18550.0,1
2026-02-13,2024-07-28,10,Gula Pasir,18,Nusa Tenggara Barat,17200.0,1
2026-02-13,2024-07-28,10,Gula Pasir,19,Nusa Tenggara Timur,19250.0,1
2026-02-13,2024-07-28,10,Gula Pasir,20,Kalimantan Barat,17700.0,1
2026-02-13,2024-07-28,10,Gula Pasir,21,Kalimantan Selatan,18500.0,1
2026-02-13,2024-07-28,10,Gula Pasir,22,Kalimantan Tengah,19750.0,1
2026-02-13,2024-07-28,10,Gula Pasir,23,Kalimantan Timur,18350.0,1
2026-02-13,2024-07-28,10,Gula Pasir,24,Kalimantan Utara,19050.0,1
2026-02-13,2024-07-28,10,Gula Pasir,25,Gorontalo,18800.0,1
2026-02-13,2024-07-28,10,Gula Pasir,26,Sulawesi Selatan,17500.0,1
2026-02-13,2024-07-28,10,Gula Pasir,27,Sulawesi Tenggara,19900.0,1
2026-02-13,2024-07-28,10,Gula Pasir,28,Sulawesi Tengah,19950.0,1
2026-02-13,2024-07-28,10,Gula Pasir,29,Sulawesi Utara,17800.0,1
2026-02-13,2024-07-28,10,Gula Pasir,30,Sulawesi Barat,17650.0,1
2026-02-13,2024-07-28,10,Gula Pasir,31,Maluku,20450.0,1
2026-02-13,2024-07-28,10,Gula Pasir,32,Maluku Utara,20000.0,1
2026-02-13,2024-07-28,10,Gula Pasir,33,Papua,20400.0,1
2026-02-13,2024-07-28,10,Gula Pasir,34,Papua Barat,20150.0,1
2026-02-13,2024-07-29,10,Gula Pasir,1,Aceh,18700.0,1
